№,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
435839,7.164525618281937,8.564261145652821,0.4101966192823734,1.0,0.0,0.0,1.0,0.0
178445,314.7026243235208,0.0239107851414527,1.9675227994271995,1.0,0.0,0.0,0.0,0.0
975072,5.234126508258663,0.6403615345272444,4.473968781423347,1.0,1.0,0.0,0.0,0.0
46023,12.706666356537076,3.786936561271865,1.334726882382983,1.0,1.0,0.0,1.0,0.0
575512,8.295277184314589,1.7611182536114605,0.4753061846647529,1.0,0.0,0.0,1.0,0.0
655253,3.334661495901439,8.934588371430047,1.2640250930131784,1.0,0.0,0.0,1.0,0.0
909181,15.78402344748468,0.0850237253321714,0.170670886924682,1.0,0.0,0.0,0.0,0.0
148244,1.0758963026250112,0.3757802092387247,1.3868375673547404,0.0,1.0,0.0,1.0,0.0
187238,1.5215271081685633,75.5970282245823,11.603015310150608,0.0,0.0,0.0,1.0,1.0
31249,61.5737422491822,11.641088946733683,1.907338908334141,1.0,0.0,0.0,0.0,0.0
64185,2.4968687280584487,1.949693989456435,0.1829027474184683,1.0,1.0,0.0,1.0,0.0
443803,13.261027366663432,1.5106549946158545,0.5585103626276573,1.0,1.0,0.0,1.0,0.0
84181,6.5454198998701845,6.403531031274725,0.4446661747345385,1.0,1.0,0.0,1.0,0.0
164791,4.131159805300126,7.920226193987615,2.1551604058458684,1.0,1.0,0.0,0.0,0.0
84099,17.171660977846155,0.0685190303617874,1.5507156015653465,1.0,0.0,0.0,1.0,0.0
902236,27.735782680126253,0.4902773274797909,0.2070572526052612,1.0,0.0,0.0,1.0,0.0
450761,16.1407799475129,0.9928493501419504,6.0637052680455374,1.0,1.0,1.0,1.0,0.0
8563,9.41414773303263,0.3024195840743646,0.4633787173308754,1.0,0.0,0.0,1.0,0.0
406341,9.11426972856228,31.415206074489877,2.32772062759218,1.0,1.0,0.0,1.0,0.0
816462,29.06237538170718,0.0374741973184083,8.715807717243228,1.0,1.0,0.0,1.0,1.0
601512,12.67301790104061,4.732969637226705,6.584738062161634,1.0,1.0,0.0,0.0,0.0
892065,19.65147196895941,3.466034689279068,0.7848692511239953,1.0,0.0,0.0,0.0,0.0
389140,19.59619324530405,1.1713195057085508,0.236937314696753,1.0,0.0,0.0,1.0,0.0
566845,0.3481236923341961,7.028551223060087,4.26852019764068,0.0,1.0,0.0,0.0,0.0
659938,33.18123038622467,0.3347390024304574,0.773159649565815,1.0,1.0,0.0,1.0,0.0
425479,2.845917264149964,0.2110982544079752,0.7003861916292513,1.0,1.0,0.0,1.0,0.0
104789,12.078655059570153,0.0643693429872474,2.180823202255041,1.0,0.0,1.0,1.0,0.0
125896,4.898203309564937,0.3245405683117285,4.637129472255037,1.0,0.0,0.0,1.0,1.0
223094,32.57391501835247,0.0458324308141573,0.3102662754884123,1.0,1.0,0.0,0.0,0.0
211144,34.13355231383715,0.0344911906208991,0.4708986215177762,1.0,1.0,0.0,1.0,0.0
801619,38.53389603207884,10.077227150208197,1.0993533976532823,1.0,0.0,0.0,0.0,0.0
987567,181.23581983941304,0.0308212131013529,2.8126049206315527,1.0,0.0,1.0,0.0,0.0
204093,139.97000989979938,0.8413204812460059,1.0766061144413377,1.0,0.0,0.0,1.0,1.0
168231,10.696110178554378,2.16894030200878,4.478033626850878,1.0,0.0,0.0,0.0,0.0
38270,14.454617169957372,25.47091642541168,3.9774808757229834,1.0,0.0,0.0,1.0,0.0
832916,9.305378012951524,0.0785056458603508,8.638896225153559,1.0,1.0,1.0,1.0,0.0
976311,3.6599689512539055,0.261638763421132,0.9548157135963644,1.0,0.0,0.0,1.0,0.0
48384,3.685448860841357,1.1240691553860978,3.33865827424903,1.0,1.0,1.0,1.0,0.0
716876,1.1048602018269995,0.5380922644717565,6.426050092829057,0.0,0.0,0.0,0.0,1.0
818786,105.7417931423062,3.6225096172479456,1.7890637612338656,1.0,1.0,1.0,0.0,0.0
687661,109.3791504908374,3.612587683696074,0.3274370459399526,1.0,0.0,0.0,1.0,1.0
328114,4.125870412260907,32.18931355819723,0.3275931383117809,1.0,1.0,0.0,1.0,0.0
520530,19.364242033422315,1.037467727912966,0.2647627952251832,1.0,0.0,0.0,0.0,0.0
218050,22.54145063907241,0.1040600929313722,0.4056827569119122,1.0,0.0,0.0,0.0,0.0
626125,27.70605112225056,0.1743665456603509,1.250976049943734,1.0,0.0,0.0,1.0,0.0
948439,0.8988573774185461,0.0229355855957146,1.9154265930741563,0.0,0.0,0.0,1.0,0.0
143969,17.455632650053175,0.4263181573653996,2.816350461156625,1.0,0.0,0.0,1.0,0.0
15403,5.490337026543373,0.0360178363399654,1.2778869458289523,1.0,0.0,0.0,1.0,0.0
946070,0.8077084201933233,1.6537480096919834,0.372433689123179,0.0,0.0,1.0,0.0,0.0
678435,0.7682820347507393,5.055208737574686,1.0757959281467455,0.0,0.0,0.0,0.0,0.0
672591,8.253039488186628,4.965195789067607,0.9225289341262624,1.0,0.0,0.0,0.0,0.0
563407,4.933910582895097,0.746506851600341,6.1525680434639485,1.0,0.0,0.0,0.0,0.0
357344,4.682625506015794,2.652852850820717,4.310040498389083,1.0,0.0,0.0,1.0,1.0
515906,19.608036759818315,0.2723221593727434,0.8280497960271275,1.0,1.0,0.0,0.0,0.0
891189,6.267137383015664,4.542060819078497,0.6835794013237168,1.0,0.0,0.0,1.0,0.0
681691,1.549245462125194,2.996082218974547,0.6626275401807002,0.0,0.0,0.0,1.0,0.0
8505,3.3876599628709263,0.0079839809763541,1.140520129117615,1.0,1.0,0.0,1.0,0.0
991623,63.355516513002605,1.9006014823913024,1.4338166243989212,1.0,0.0,0.0,1.0,0.0
145310,2.968511401530823,0.0085745284663577,6.727438091039115,1.0,1.0,0.0,1.0,1.0
364963,7.060085815950928,3.886784890491549,0.6098564105104884,1.0,1.0,1.0,1.0,0.0
269897,5.105884372422583,0.869289538084422,0.4101984219477927,1.0,0.0,0.0,0.0,0.0
100752,8.489692917032821,0.0709704475209914,5.69059751083347,1.0,1.0,1.0,1.0,0.0
925443,2.029364811416656,1.526890330431783,0.3679435426384481,1.0,0.0,0.0,1.0,0.0
633031,1.651689268879046,0.1267906776536409,1.629887336625228,0.0,0.0,0.0,1.0,0.0
791819,6.695995694681408,1.7928486021760033,1.3235711146317766,1.0,0.0,0.0,0.0,0.0
392107,5.754446753990685,0.1640609595856738,1.548501279741954,1.0,1.0,0.0,1.0,0.0
235746,4.355425321500315,0.9486293202584756,0.9035073967868654,1.0,1.0,0.0,1.0,0.0
81262,9.886908409814572,0.354055241065617,1.5468447426427718,1.0,1.0,0.0,1.0,0.0
530611,76.52834249170462,0.99974786628505,1.2775419624929385,1.0,0.0,0.0,1.0,0.0
786325,16.59493337471629,0.287234579291538,1.5371273028412689,1.0,0.0,0.0,1.0,0.0
712939,3.1616022666858274,4.311951668680797,2.6266537663779714,1.0,1.0,0.0,0.0,0.0
960672,163.942952996012,0.1182008316621574,3.245517197004088,1.0,1.0,0.0,1.0,0.0
827128,2.2730878753627217,2.6577301271354115,1.9190868270553596,1.0,0.0,0.0,1.0,0.0
592495,7.165781511252173,1.5926838129637355,5.022234625464013,1.0,0.0,0.0,0.0,0.0
504496,19.09640690933306,1.3667049219075098,0.064064601886011,1.0,1.0,0.0,0.0,0.0
915733,19.768803299441103,0.3483486705524969,1.9589146131748527,1.0,0.0,0.0,1.0,0.0
991097,27.782443793110883,0.02765633625121,1.6028553161070935,1.0,0.0,1.0,1.0,0.0
775690,6.699434262799588,1.3687574191717629,1.305569642717786,1.0,0.0,0.0,1.0,0.0
562830,0.8066583104360672,0.1485119673122603,0.2544745393064803,0.0,0.0,1.0,1.0,0.0
84518,1.5143574832094338,16.05250630461622,2.178593795862611,0.0,1.0,0.0,1.0,0.0
270385,17.27685356622055,3.1188057845827446,1.361144657655968,1.0,0.0,0.0,0.0,0.0
351888,4.910061027359803,1.6561047551455028,0.9987234376699504,1.0,1.0,0.0,0.0,0.0
836484,96.8571709785769,4.653600277303686,1.6096706699386192,1.0,1.0,0.0,1.0,0.0
148154,21.694182715861277,0.6116691077320248,0.7138444755960643,1.0,0.0,0.0,0.0,0.0
662037,0.8010012978923533,0.1194260370077123,3.672552105950605,0.0,1.0,0.0,0.0,0.0
122446,6.402713848894936,0.5031934214604578,3.5647020121978907,1.0,0.0,1.0,1.0,0.0
289898,16.26184789112799,0.5740220687732062,0.4343884217988095,1.0,0.0,0.0,1.0,0.0
807538,6.920035958839608,0.2573377835591466,0.2178934778971762,1.0,1.0,0.0,1.0,0.0
257489,21.73644238419547,1.7347673817621856,0.7730152385089551,1.0,1.0,0.0,1.0,0.0
80266,352.3048249033111,0.6147471161538905,0.3002787673517531,1.0,0.0,0.0,1.0,1.0
813497,2.414558902957534,81.67752637061385,0.5304852228508459,1.0,0.0,0.0,1.0,1.0
253738,35.40710006673448,1.814816799780914,0.4948848233120473,1.0,0.0,1.0,0.0,0.0
791240,2.3924615178949384,0.0981556803772951,1.2031749615470473,1.0,0.0,0.0,0.0,0.0
916367,5.75326793625205,0.3350661317680504,3.695008620207506,1.0,0.0,0.0,1.0,0.0
933867,4.774210679535679,1.4842492321893637,1.4924188929811262,1.0,0.0,0.0,0.0,0.0
937177,17.82172666925916,0.1669403683280058,2.594114241085824,1.0,0.0,0.0,0.0,0.0
427028,3.876736471444985,0.0565018122584594,0.5683130599742432,1.0,0.0,0.0,1.0,0.0
619852,19.173598104862588,1.1203692843046464,0.3770094647967477,1.0,0.0,0.0,0.0,0.0
715584,15.557848556893235,16.75708821822077,0.0895643181973445,1.0,0.0,0.0,0.0,0.0
405806,32.68686273900035,3.190075336116136,1.413594441923266,1.0,1.0,1.0,1.0,0.0
2022,1.7618431928718732,2.057116136047304,0.6288631578121755,0.0,1.0,0.0,1.0,0.0
814187,2.26032733956752,2.271652107478326,0.453304761385394,1.0,1.0,0.0,1.0,0.0
142328,2.5101897844046,0.0217368107358713,0.294002862170467,1.0,0.0,1.0,1.0,0.0
701180,0.4755363547484063,1.935055369724736,4.006437909559784,0.0,0.0,0.0,0.0,1.0
408759,53.83196907395163,0.0250649577970251,1.202082822287841,1.0,0.0,0.0,1.0,0.0
122388,15.767974355935335,0.5469143581555074,0.433169342985668,1.0,0.0,0.0,1.0,0.0
8617,205.79534484720355,2.3261935724635983,0.572232306092973,1.0,0.0,0.0,0.0,0.0
541760,0.7689588054875406,11.238147061661724,1.7016023638643902,0.0,1.0,0.0,1.0,0.0
516752,51.26613991598045,0.9357249748135518,1.3002015294143587,1.0,1.0,0.0,0.0,0.0
530548,51.83230341230207,0.3130006934160884,0.3256265413591386,1.0,0.0,0.0,1.0,0.0
346547,0.941994457525531,1.0370056810472073,1.8989415362861528,0.0,0.0,0.0,0.0,0.0
426362,6.469164545012212,0.4146981833871692,0.1337922965963231,1.0,1.0,0.0,0.0,0.0
610378,9.903171595089258,6.748134252704764,2.9699710178822367,1.0,0.0,0.0,0.0,0.0
57976,9.03730718536566,0.5459690052839784,1.4351568544514883,1.0,1.0,0.0,1.0,0.0
840586,1.2558146943714583,1.142184464070756,4.122491313842779,0.0,0.0,0.0,0.0,1.0
211337,1.4639485444836682,0.8999960651117414,1.0331405426772222,0.0,1.0,0.0,1.0,0.0
742556,9.882333703487186,0.1110604568698879,2.129382321654188,1.0,0.0,0.0,0.0,0.0
458296,17.541137680840595,0.4545153100478107,1.960492426939879,1.0,0.0,0.0,0.0,0.0
836002,0.6701501660799776,15.36796627738751,1.3321204794607149,0.0,0.0,0.0,0.0,0.0
507204,12.7114057105662,7.372021660887489,0.184470814695194,1.0,0.0,0.0,1.0,0.0
252223,6.693409360726453,0.0191410302711039,0.0343258838596257,1.0,0.0,0.0,0.0,0.0
32374,2.3237047820397074,17.502017250758787,3.357800536360797,1.0,1.0,0.0,0.0,0.0
346831,14.130263167230964,1.3831233154049054,1.655458250171318,1.0,0.0,0.0,0.0,0.0
355846,16.37796482424788,0.0524318313892129,0.262862949959157,1.0,0.0,0.0,1.0,0.0
182618,3.0770158807923766,4.042423897424615,2.280442145849557,1.0,1.0,0.0,0.0,0.0
815682,4.1752879059654,0.3299034898222983,0.6862622143426558,1.0,1.0,0.0,0.0,0.0
320911,7.644815036605506,9.217060857155577,1.605052376796021,1.0,1.0,0.0,1.0,0.0
537094,53.584671944287294,0.6148301228403424,0.4727755774803148,1.0,1.0,0.0,0.0,0.0
457563,5.377927231405912,71.57517591117897,1.062339435386532,1.0,0.0,0.0,0.0,0.0
855876,109.5514831557172,5.6228567505786575,1.1532525380041108,1.0,0.0,1.0,1.0,0.0
263305,1.836975064655012,8.337092208446053,0.6538550201791863,0.0,0.0,0.0,0.0,0.0
954855,8.177445313697811,0.5690598964538034,1.1703399622013233,1.0,0.0,1.0,0.0,0.0
500979,4.69766229788255,0.9252343960972256,2.416495645581162,1.0,1.0,0.0,1.0,0.0
543988,50.53270973773427,0.730630558153962,1.6058621992260305,1.0,0.0,0.0,1.0,0.0
568263,0.7792351083717661,0.0838511518941548,1.2570854711685062,0.0,0.0,0.0,0.0,0.0
979575,33.47592938689079,0.9986244334986752,0.0946488323056605,1.0,1.0,0.0,0.0,0.0
95263,3.0423965818990104,12.355982969442412,2.0615581578107305,1.0,0.0,0.0,1.0,0.0
131269,3.0058426774438614,0.018212724313247,1.929302489391328,1.0,0.0,0.0,1.0,0.0
843455,0.1886402522200689,1.6401246974944743,0.628069430156705,0.0,0.0,0.0,0.0,0.0
837085,6.491325220363669,2.1204189818983723,0.9139081173040776,1.0,0.0,0.0,1.0,0.0
458826,6.4933386158112105,2.9889882262700733,0.1889608399523762,1.0,1.0,0.0,1.0,0.0
495156,3.723327952933833,0.8586271180633834,0.3654823441618909,1.0,1.0,0.0,0.0,0.0
214380,34.0841516668718,0.8704249038074217,0.4095647585964167,1.0,1.0,0.0,1.0,0.0
40878,38.53904888302763,11.618996834787032,2.3192412035748533,1.0,0.0,0.0,0.0,0.0
248627,87.91957489659131,0.57101145373411,2.539728903292661,1.0,0.0,0.0,1.0,0.0
618616,3.044946949487861,9.084317433664168,0.3158860939603574,1.0,0.0,0.0,1.0,0.0
304428,19.791953431300158,2.508995514986198,0.2659400448870059,1.0,0.0,0.0,1.0,0.0
992442,7.301694734269033,0.2585508830566093,2.534474997701189,1.0,1.0,0.0,0.0,0.0
846660,14.98769324798298,1.124698788273795,4.19251272175534,1.0,0.0,0.0,0.0,0.0
843935,8.216873716592955,0.0423717811283328,1.5674488009978,1.0,0.0,0.0,0.0,0.0
588468,116.52727353963915,0.5131262951515458,1.4847088686816068,1.0,0.0,0.0,1.0,1.0
137452,114.28265318103492,0.5113760980442175,0.7868555535741608,1.0,1.0,0.0,1.0,0.0
854797,7.0548145585207696,0.088705049360759,0.403610329233927,1.0,1.0,0.0,1.0,0.0
2444,38.65988245150546,2.0512094353739303,1.5221098238195117,1.0,1.0,0.0,1.0,0.0
701075,17.93476962002884,23.84928144185872,0.4660226076799116,1.0,1.0,1.0,1.0,0.0
783590,19.628235901521165,0.762672240528467,0.059440090558481,1.0,1.0,0.0,0.0,0.0
933765,22.128991468125392,0.296078055010041,0.24765579307359,1.0,1.0,0.0,0.0,0.0
105132,2.202660304528027,1.840278107827728,0.3624969922274821,1.0,0.0,1.0,1.0,0.0
385507,66.00737744067064,1.5259241403214552,1.7202563473838068,1.0,0.0,0.0,1.0,0.0
757116,11.738745073778189,0.5492715551208825,0.9433760900627436,1.0,1.0,0.0,0.0,0.0
252148,9.20795725552766,0.1293432545792681,0.7634342883333477,1.0,0.0,0.0,1.0,0.0
852964,39.344958527123005,0.3895081217218005,0.2350007489485925,1.0,0.0,0.0,1.0,0.0
174046,27.729289879422524,1.2014253451773214,1.7947611225755025,1.0,1.0,1.0,1.0,0.0
345125,62.30311134425403,4.361890272831219,0.1702986469228313,1.0,0.0,1.0,1.0,0.0
297491,10.365210465606555,0.4333375204165222,0.8185809469384187,1.0,0.0,0.0,1.0,0.0
970998,9.003630949760066,0.107687623630796,1.7256677475123146,1.0,0.0,1.0,1.0,0.0
179415,8.802685582084084,9.846287849845526,0.0765659376883132,1.0,1.0,1.0,0.0,0.0
1825,7.8876476859336915,1.1541693156442765,0.1295964909213475,1.0,0.0,0.0,1.0,0.0
804998,3.294804068839259,2.418193315417046,7.388777435944815,1.0,0.0,0.0,0.0,0.0
605143,3.944621923202327,49.76413244310855,1.4973846332862684,1.0,0.0,0.0,1.0,0.0
870750,17.529151253913643,1.1429873076128894,0.3038511149070102,1.0,0.0,0.0,1.0,0.0
217074,14.344180544121812,1.239030870613159,0.230519718964484,1.0,0.0,0.0,1.0,0.0
202421,45.131429289002334,0.2010950450457473,0.7271703525003995,1.0,1.0,0.0,1.0,0.0
25172,9.424178482842864,40.40465443041034,6.2743055188940815,1.0,0.0,0.0,1.0,1.0
352863,1.4012643357779269,0.5392609882321253,0.3984145155976491,0.0,0.0,0.0,0.0,0.0
978029,20.413338857177077,0.0470740227266786,0.521493901586337,1.0,0.0,0.0,0.0,0.0
140567,24.355624800301552,3.979417191694056,0.9869232537716852,1.0,0.0,0.0,1.0,0.0
842712,11.61377290186367,9.612574401174452,1.659661366748924,1.0,1.0,0.0,1.0,0.0
282878,1.5564398857552073,0.2870591278206585,0.8846974395409416,0.0,1.0,0.0,0.0,0.0
18710,62.2333467816166,4.974329994962327,3.0870793295076395,1.0,0.0,0.0,0.0,0.0
566074,31.76462065500996,3.067531408884432,1.401941957414615,1.0,0.0,0.0,0.0,0.0
615840,10.543944338419228,3.594193086481258,1.9775362464801416,1.0,1.0,1.0,0.0,0.0
967641,1.874611259241974,2.923558932567354,2.6089347739570288,0.0,1.0,0.0,1.0,0.0
922823,5.706265120459586,1.305402098258319,5.370264996943052,1.0,0.0,0.0,1.0,1.0
176054,10.091364055101582,0.5267728222379607,6.2228555943283625,1.0,0.0,0.0,1.0,1.0
612208,9.906443610294998,206.474483561055,0.2776169487737444,1.0,0.0,0.0,0.0,0.0
997593,10.215767676816103,1.4723361178884042,0.1410119705536259,1.0,1.0,0.0,1.0,0.0
620113,6.643230275984766,7.952948147720729,1.0211801007255878,1.0,1.0,0.0,1.0,0.0
147200,50.98912229039511,0.0601590898291619,2.666208060091295,1.0,0.0,0.0,1.0,0.0
901441,89.2661784703343,18.20947265074902,0.7308337754411288,1.0,1.0,0.0,0.0,0.0
302573,34.59780157538369,0.0892352034136256,1.429695140766182,1.0,1.0,0.0,0.0,0.0
940356,7.575542118622698,0.0098208438864157,0.8422225985012711,1.0,1.0,0.0,1.0,0.0
423401,55.89601571786663,0.0829470814810829,0.8080050456408189,1.0,1.0,0.0,1.0,0.0
704452,2.332125792921757,1.4899581154904185,0.5957377198860206,1.0,1.0,0.0,1.0,0.0
821683,3.4261524592550945,1.228796150717271,1.9658216880595647,1.0,0.0,0.0,1.0,0.0
159110,12.797463743591567,0.2782561277484907,0.1784243662696199,1.0,0.0,0.0,1.0,0.0
591761,15.26782740613597,1.0199652612425822,0.3172441295388528,1.0,0.0,0.0,1.0,0.0
904219,17.844351462998645,1.281095842743058,1.4771294695204134,1.0,1.0,0.0,1.0,0.0
924591,5.259676073220507,35.7464170442127,0.5732164448443003,1.0,0.0,0.0,1.0,0.0
174829,152.06626678491253,0.2407917690109512,2.5894885101237457,1.0,1.0,0.0,0.0,0.0
614317,3.23245332616152,0.4200155984509245,3.9048259645620895,1.0,1.0,0.0,1.0,0.0
217186,51.34269467227573,1.2950333069444802,0.82490824239935,1.0,0.0,1.0,1.0,0.0
411029,2.35555002947989,0.1167306987359885,0.5782963189495068,1.0,1.0,0.0,0.0,0.0
230173,19.4068246056685,4.679110772561271,0.7876657613712598,1.0,0.0,0.0,1.0,0.0
552273,72.86829333427106,0.3648674048668957,1.7075915173699678,1.0,0.0,0.0,1.0,0.0
797804,7.580960342925732,0.0290932527802714,1.395689884548479,1.0,0.0,0.0,1.0,0.0
868792,0.5019696482087863,4.13733709689348,2.248211337337326,0.0,1.0,0.0,1.0,0.0
554857,2.541385885649028,0.181807356642336,0.0887071977751764,1.0,0.0,0.0,0.0,0.0
398667,8.994141676664423,0.8440086489522186,4.373788758371525,1.0,0.0,0.0,1.0,1.0
81439,2.231220176576671,0.0788830836273159,0.8084562274973074,1.0,0.0,0.0,1.0,0.0
747693,26.58913374802939,12.231151756446668,1.3224249490058886,1.0,0.0,0.0,1.0,0.0
602416,8.94411469001113,0.182601820833903,1.6001790559724804,1.0,0.0,0.0,0.0,0.0
140163,38.16911108299954,0.0419530255090973,1.025960645563334,1.0,0.0,0.0,1.0,0.0
834084,0.5590930476791127,0.8407281227601744,0.8209698226744526,0.0,0.0,0.0,1.0,0.0
567783,2.096205465468331,0.616994364988932,1.1258038772380892,1.0,0.0,0.0,1.0,0.0
51663,11.82084889899486,1.5311407093651883,2.698396653478208,1.0,0.0,0.0,1.0,0.0
464141,4.394438217563422,0.2397674980824178,0.5522052835476765,1.0,1.0,0.0,0.0,0.0
891936,117.51060806186902,3.572849395405296,2.243496375862822,1.0,0.0,0.0,0.0,0.0
284974,4.5255486885817895,1.1740927277286983,0.9950043134876784,1.0,0.0,1.0,1.0,0.0
463820,10.109262088554116,0.1470149046977693,1.6974142399809653,1.0,0.0,0.0,1.0,0.0
385350,80.63905553130724,6.625101871624926,1.877892419334469,1.0,1.0,0.0,1.0,0.0
438959,16.339423697535096,0.2619660279160744,1.171165276884996,1.0,0.0,1.0,1.0,0.0
769072,1.7223586234411796,1.8197690636395936,2.8715147127361726,0.0,0.0,0.0,1.0,0.0
985554,21.44238614866773,0.8895258099067799,2.668416939670074,1.0,1.0,0.0,1.0,0.0
372914,13.67660968255278,2.526387927263054,1.1823163953604965,1.0,0.0,0.0,1.0,0.0
652259,6.872901091483002,0.9116196555370498,1.1866689339577072,1.0,0.0,0.0,0.0,0.0
371948,2.600645885385177,7.950206187874257,2.139830116830845,1.0,1.0,0.0,0.0,0.0
412891,37.41536041848489,0.898131537654836,0.4210770590188782,1.0,1.0,0.0,0.0,0.0
228345,16.538566926757316,0.4054884204486283,3.109545384431954,1.0,0.0,0.0,1.0,0.0
147863,106.56787021470308,0.9926169965462324,0.7021039826943237,1.0,0.0,0.0,1.0,1.0
397059,18.783119437350503,7.38801297228948,0.582875230697118,1.0,0.0,1.0,1.0,0.0
510939,22.335406707498585,0.0545734654517081,0.989601937414938,1.0,1.0,0.0,0.0,0.0
821803,55.07178458175223,2.7304400570949308,4.8374190913655095,1.0,0.0,1.0,0.0,0.0
176075,6.90847808783766,1.9426665441677848,1.6742344246485317,1.0,0.0,0.0,0.0,0.0
863458,5.938177440169062,0.1783315255829262,0.7328995705484258,1.0,1.0,0.0,1.0,0.0
276411,1.6123702379667455,3.520180049073864,2.623661151023172,0.0,0.0,0.0,1.0,0.0
480248,11.795272194326394,11.388267378795582,0.1016521825552963,1.0,0.0,0.0,1.0,0.0
75694,3.3374222000526625,359.99819470606707,1.27891944123673,1.0,0.0,0.0,1.0,1.0
500121,18.21182965948999,0.6220859163765454,0.1552720399434214,1.0,0.0,1.0,1.0,0.0
612542,7.062446373510408,3.974284864502041,2.7757434583540337,1.0,1.0,0.0,1.0,0.0
70425,1.1758859426287858,24.95811305914847,4.015165257880138,0.0,1.0,0.0,1.0,1.0
686501,56.68116928454005,0.2659185454383336,0.3359558472602448,1.0,0.0,0.0,1.0,0.0
512099,5.665458209006382,8.375708294904378,3.46329538907294,1.0,0.0,0.0,1.0,0.0
96890,54.04562453849759,6.463698486200083,0.5898523819041324,1.0,0.0,0.0,1.0,0.0
162050,200.19113449782415,0.0472628757138674,0.6463468811236813,1.0,0.0,0.0,1.0,1.0
59108,3.214500871246708,0.2311947434613697,1.095575340878253,1.0,0.0,0.0,1.0,0.0
597574,11.798577715215991,0.6549591567305275,0.6137072951602869,1.0,0.0,0.0,1.0,0.0
814965,3.658535519228429,0.0037470494721638,1.2363926177069626,1.0,1.0,1.0,1.0,0.0
292793,12.115257640833049,0.3382875306952481,0.2936510946728495,1.0,0.0,0.0,0.0,0.0
477099,12.07845514435685,4.415854101377687,3.30746083306754,1.0,0.0,0.0,1.0,0.0
630954,18.704664303358182,1.5970321416610227,1.1013663423171502,1.0,1.0,0.0,0.0,0.0
563844,12.761792960538852,2.114064975044644,4.708635579724842,1.0,0.0,0.0,1.0,1.0
890502,113.99197266300294,16.244516591838032,0.8957239749150853,1.0,1.0,0.0,1.0,0.0
641507,10.132712909997965,3.981629767426548,4.636624607646207,1.0,0.0,0.0,1.0,1.0
251240,3.157634665940212,0.1386782338972843,8.328693848056698,1.0,1.0,0.0,0.0,0.0
648737,10.34139334138075,1.4152884997790338,0.4513686970266667,1.0,1.0,0.0,1.0,0.0
752672,7.630107726934101,0.1829603834393533,1.2913606464203706,1.0,0.0,1.0,0.0,0.0
264886,4.54742129459023,4.249678606161654,1.554953751904628,1.0,0.0,0.0,0.0,0.0
445526,12.441042154815186,0.1661394252106418,0.4133461002442423,1.0,1.0,0.0,1.0,0.0
125133,0.9677483565521005,0.5893259572602623,9.321329569967244,0.0,0.0,0.0,1.0,1.0
76341,8.988025672521273,1.4928238115951005,1.4067802295502885,1.0,0.0,0.0,0.0,0.0
67860,39.174121699226696,0.0871692113416243,10.56997013882316,1.0,1.0,0.0,0.0,0.0
826680,10.805804058217316,2.84781440522722,0.3418987829268434,1.0,1.0,0.0,1.0,0.0
913548,4.434658864546294,23.8046460284654,1.4496498902844008,1.0,1.0,0.0,1.0,0.0
652644,11.375537621080367,3.5694616607266902,9.441893714660033,1.0,0.0,1.0,1.0,0.0
361561,74.08835559259755,0.0887853072139847,3.101398523611805,1.0,0.0,0.0,1.0,0.0
821160,3.8341693776040047,0.5303985027020943,3.951098995773624,1.0,0.0,0.0,1.0,0.0
525356,130.65951725571497,1.2075459816580805,10.86398154227206,1.0,0.0,0.0,0.0,1.0
684982,8.771967811983721,6.598916189264452,2.744216028952126,1.0,1.0,0.0,1.0,0.0
663828,2.3746382695637656,1.11905259084988,1.0028106478566363,1.0,0.0,0.0,0.0,0.0
570221,2.8001001035312165,0.0529684819912819,0.7741252363595078,1.0,0.0,0.0,1.0,0.0
984932,0.987777814803365,4.504114971681867,0.7588696923153682,0.0,0.0,1.0,1.0,0.0
391106,48.96122674313194,0.7961712512525129,1.5043942107682982,1.0,1.0,0.0,1.0,0.0
246677,97.80104501435846,1.127363415758185,0.0792477383369348,1.0,1.0,0.0,0.0,0.0
286797,3.742649435104573,1.4954184526092311,7.434576752399091,1.0,0.0,0.0,1.0,1.0
438997,26.05157371005184,5.937940339564572,0.8375244188333476,1.0,0.0,0.0,1.0,0.0
129501,89.167241889098,6.917686258408508,0.2281624200987537,1.0,0.0,0.0,0.0,0.0
286921,0.5463258215008331,0.2648061816971642,0.1150866620391545,0.0,0.0,0.0,0.0,0.0
667997,10.62326123780883,6.009311178350893,1.1779178564950978,1.0,0.0,0.0,0.0,0.0
662770,0.4951896420638627,0.1048472983247875,1.392379430606568,0.0,0.0,0.0,1.0,0.0
344098,77.42435417142718,0.8915881704051558,0.9900408597147038,1.0,0.0,0.0,1.0,0.0
52691,138.18420451863767,0.5907106467757157,1.424317444152858,1.0,1.0,0.0,1.0,0.0
103705,16.405822080466482,0.5360138085116788,3.373551806791065,1.0,0.0,0.0,1.0,0.0
747844,6.575069822472139,13.889683493099549,1.1410822513459435,1.0,0.0,0.0,1.0,0.0
111727,25.26560842961257,5.421812050391951,1.373296640630833,1.0,0.0,0.0,1.0,0.0
456854,127.66456370948656,5.906340041951848,0.5949335631171331,1.0,0.0,0.0,1.0,1.0
186134,1.5284622589433696,1.2167876000808642,0.6950721140227979,0.0,0.0,0.0,1.0,0.0
381608,2.737853256334007,0.0147803483504596,11.317069429878115,1.0,0.0,0.0,0.0,0.0
